0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0.0858866323907455	0.0258853269757164	0	0	0	0	0	0
0	0	0	1	0.0858866323907455	0.0258853269757164	0	0	0	0	0	0
0	0	0	1	0.0858866323907455	0.0258853269757164	0	0	0	0	0	0
0	0	0	1	0.204871105398458	0.0362596550915476	0	0	0	0	0	0
0	0	0	1	0.204871105398458	0.0362596550915476	0	0	0	0	0	0
0	0	0	1	0.204871105398458	0.0362596550915476	0	0	0	0	0	0
0	0	0	1	0.204871105398458	0.0362596550915476	0	0	0	0	0	0
0	0	0	1	0.105530334190231	0.119636839923171	0	0	0	0	0	0
0	0	0	1	0.105530334190231	0.119636839923171	0	0	0	0	0	0
0	0	0	1	0.105530334190231	0.119636839923171	0	0	0	0	0	0
0	0	1	0	0.211715424164524	0.178378592023264	0	0	0	0	0	0
0	0	1	0	0.211715424164524	0.178378592023264	0	0	0	0	0	0
0	1	1	0	0.0870876606683804	0.161396066837176	0	0	0	0	0	0
0	1	0	0	0.0870876606683804	0.161396066837176	0	0	0	0	0	0
0	1	0	0	0.0870876606683804	0.161396066837176	0	0	0	0	0	0
0	1	0	0	0.0870876606683804	0.161396066837176	0	0	0	0	0	0
1	0	0	0	0.318830848329049	0.114892330168177	0	0	0	0	0	0
1	0	0	0	0.318830848329049	0.114892330168177	0	0	0	0	0	0
1	0	0	0	0.318830848329049	0.114892330168177	0	0	0	0	0	0
1	0	0	0	0.383873059125964	0.0954601588764575	0	0	0	0	0	0
1	0	0	0	0.383873059125964	0.0954601588764575	0	0	0	0	0	0
1	1	0	0	0.0895185089974293	0.637562304347524	0	0	0	0	0	0
0	1	0	0	0.0895185089974293	0.637562304347524	0	0	0	0	0	0
0	1	0	0	0.0895185089974293	0.637562304347524	0	0	0	0	0	0
0	1	0	0	0.0895185089974293	0.637562304347524	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0.0746370179948586	0.0258853269757164
0	0	0	0	0	0	0	0	0	1	0.0746370179948586	0.0258853269757164
0	0	0	0	0	0	0	0	0	1	0.180444473007712	0.0362596550915476
0	0	0	0	0	0	0	0	0	1	0.180444473007712	0.0362596550915476
0	0	0	0	0	0	0	0	0	1	0.180444473007712	0.0362596550915476
0	0	0	0	0	0	0	0	0	1	0.202414395886889	0.119636839923171
0	0	0	0	0	0	0	0	0	1	0.202414395886889	0.119636839923171
0	0	0	0	0	0	0	0	1	1	0.337162982005141	0.178378592023264
0	0	0	0	0	0	0	0	1	0	0.337162982005141	0.178378592023264
0	0	0	0	0	0	0	1	1	0	0.201884061696658	0.161396066837176
0	0	0	0	0	0	0	1	0	0	0.201884061696658	0.161396066837176
0	0	0	0	0	0	0	1	0	0	0.201884061696658	0.161396066837176
0	0	0	0	0	0	1	1	0	0	0.239576092544987	0.114892330168177
0	0	0	0	0	0	1	0	0	0	0.239576092544987	0.114892330168177
0	0	0	0	0	0	1	0	0	0	0.239576092544987	0.114892330168177
0	0	0	0	0	0	1	0	0	0	0.239576092544987	0.114892330168177
0	0	0	0	0	0	1	0	0	0	0.239576092544987	0.114892330168177
0	0	0	0	0	0	1	0	0	0	0.429138046272494	0.0954601588764575
0	0	0	0	0	0	1	0	0	0	0.429138046272494	0.0954601588764575
0	0	0	0	0	0	1	0	0	0	0.429138046272494	0.0954601588764575
0	0	0	0	0	0	1	0	0	0	0.429138046272494	0.0954601588764575
0	0	0	0	0	0	1	1	0	0	0.25767969151671	0.637562304347524
0	0	0	0	0	0	0	1	0	0	0.25767969151671	0.637562304347524
0	0	0	0	0	0	0	1	0	0	0.25767969151671	0.637562304347524
0	0	0	0	0	0	0	1	0	0	0.25767969151671	0.637562304347524
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0.174828156028369	0.179457213495388	0	0	0	0	0	0
0	0	1	0	0.174828156028369	0.179457213495388	0	0	0	0	0	0
0	0	1	0	0.174828156028369	0.179457213495388	0	0	0	0	0	0
0	0	1	0	0.174828156028369	0.179457213495388	0	0	0	0	0	0
0	0	0	1	0.0851734042553192	0.0395186673576974	0	0	0	0	0	0
0	0	0	1	0.0851734042553192	0.0395186673576974	0	0	0	0	0	0
0	0	0	1	0.160925780141844	0.0599220859167629	0	0	0	0	0	0
0	0	0	1	0.160925780141844	0.0599220859167629	0	0	0	0	0	0
0	0	0	1	0.17428609929078	0.0520113526350732	0	0	0	0	0	0
0	0	0	1	0.17428609929078	0.0520113526350732	0	0	0	0	0	0
0	0	0	1	0.410236418439716	0.102838470869595	0	0	0	0	0	0
0	0	0	1	0.410236418439716	0.102838470869595	0	0	0	0	0	0
1	0	0	0	0.264935780141844	0.0583558182413896	0	0	0	0	0	0
1	0	0	0	0.264935780141844	0.0583558182413896	0	0	0	0	0	0
1	1	0	0	0.0841599645390071	0.308331995981247	0	0	0	0	0	0
0	1	0	0	0.0841599645390071	0.308331995981247	0	0	0	0	0	0
0	1	0	0	0.0841599645390071	0.308331995981247	0	0	0	0	0	0
0	1	1	0	0.141762482269504	0.13688051701287	0	0	0	0	0	0
0	0	1	0	0.141762482269504	0.13688051701287	0	0	0	0	0	0
0	0	1	0	0.141762482269504	0.13688051701287	0	0	0	0	0	0
0	0	1	0	0.141762482269504	0.13688051701287	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0.135021985815603	0.179457213495388
0	0	0	0	0	0	0	0	1	0	0.135021985815603	0.179457213495388
0	0	0	0	0	0	0	0	1	1	0.0883687943262412	0.0395186673576974
0	0	0	0	0	0	0	0	0	1	0.0883687943262412	0.0395186673576974
0	0	0	0	0	0	0	0	0	1	0.146074326241135	0.0599220859167629
0	0	0	0	0	0	0	0	0	1	0.146074326241135	0.0599220859167629
0	0	0	0	0	0	0	0	0	1	0.146074326241135	0.0599220859167629
0	0	0	0	0	0	0	0	0	1	0.138101666666667	0.0520113526350732
0	0	0	0	0	0	0	0	0	1	0.138101666666667	0.0520113526350732
0	0	0	0	0	0	0	0	0	1	0.309800709219858	0.102838470869595
0	0	0	0	0	0	0	0	0	1	0.309800709219858	0.102838470869595
0	0	0	0	0	0	0	0	0	1	0.309800709219858	0.102838470869595
0	0	0	0	0	0	1	0	0	0	0.229767446808511	0.0583558182413896
0	0	0	0	0	0	1	0	0	0	0.229767446808511	0.0583558182413896
0	0	0	0	0	0	0	1	0	0	0.257099787234043	0.308331995981247
0	0	0	0	0	0	0	1	0	0	0.257099787234043	0.308331995981247
0	0	0	0	0	0	0	1	1	0	0.206685319148936	0.13688051701287
0	0	0	0	0	0	0	0	1	0	0.206685319148936	0.13688051701287
0	0	0	0	0	0	0	0	1	0	0.206685319148936	0.13688051701287
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0.178836332179931	0.18932369466365	0	0	0	0	0	0
0	0	1	0	0.178836332179931	0.18932369466365	0	0	0	0	0	0
0	0	1	0	0.178836332179931	0.18932369466365	0	0	0	0	0	0
0	1	1	0	0.0452166089965396	0.244457866396045	0	0	0	0	0	0
0	1	0	0	0.0452166089965396	0.244457866396045	0	0	0	0	0	0
0	1	0	0	0.0452166089965396	0.244457866396045	0	0	0	0	0	0
0	1	0	0	0.0452166089965396	0.244457866396045	0	0	0	0	0	0
0	1	0	0	0.0452166089965396	0.244457866396045	0	0	0	0	0	0
0	1	0	0	0.0452166089965396	0.244457866396045	0	0	0	0	0	0
0	1	0	0	0.115000346020761	0.0774663379045326	0	0	0	0	0	0
0	1	0	0	0.115000346020761	0.0774663379045326	0	0	0	0	0	0
0	1	0	0	0.115000346020761	0.0774663379045326	0	0	0	0	0	0
0	0	0	1	0.323492041522491	0.0571581268680362	0	0	0	0	0	0
0	0	0	1	0.323492041522491	0.0571581268680362	0	0	0	0	0	0
0	1	0	1	0.125243252595156	0.0554978357845121	0	0	0	0	0	0
0	1	0	0	0.125243252595156	0.0554978357845121	0	0	0	0	0	0
0	1	0	0	0.106002422145329	0.128091927081233	0	0	0	0	0	0
0	1	0	0	0.106002422145329	0.128091927081233	0	0	0	0	0	0
0	1	0	0	0.106002422145329	0.128091927081233	0	0	0	0	0	0
0	1	0	0	0.106002422145329	0.128091927081233	0	0	0	0	0	0
1	0	0	0	0.271233702422145	0.16287861848602	0	0	0	0	0	0
1	0	0	0	0.271233702422145	0.16287861848602	0	0	0	0	0	0
1	0	0	0	0.271233702422145	0.16287861848602	0	0	0	0	0	0
0	1	0	0	0.104648442906574	0.237097961246932	0	0	0	0	0	0
0	1	0	0	0.104648442906574	0.237097961246932	0	0	0	0	0	0
0	1	0	0	0.104648442906574	0.237097961246932	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0.131347750865052	0.18932369466365
0	0	0	0	0	0	0	0	1	0	0.131347750865052	0.18932369466365
0	0	0	0	0	0	0	0	1	0	0.131347750865052	0.18932369466365
0	0	0	0	0	0	0	1	0	0	0.160668858131488	0.244457866396045
0	0	0	0	0	0	0	1	0	0	0.160668858131488	0.244457866396045
0	0	0	0	0	0	0	1	0	0	0.175992387543253	0.0774663379045326
0	0	0	0	0	0	0	1	0	0	0.175992387543253	0.0774663379045326
0	0	0	0	0	0	0	1	0	0	0.175992387543253	0.0774663379045326
0	0	0	0	0	0	0	0	0	1	0.356333020761246	0.0571581268680362
0	0	0	0	0	0	0	0	0	1	0.356333020761246	0.0571581268680362
