0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0865660809936357	0.0865660809936357	0	0
0.461454317465326	0.461454317465326	0.0865660809936357	0
0.846377699210787	0.759811618217151	0.461454317465326	0
1.06249501485734	0.601040697392019	0.759811618217151	0
1.13936458011243	0.379552961895278	0.687606778385654	0
1.05441867631679	0.453377978924776	0.754441198366968	0
0.64892262811106	0.442501828203053	0.838301360670237	0
0.313259249226235	0.609657743244839	0.572053062855975	0
0.441192798452494	0.768537733740364	0.311639072028234	0
0.72873048159075	0.551307369639026	0.471800610186539	0
0.931583456290246	0.230218772066416	0.679470478730114	0
1.03324020180755	0.0237188690991993	0.587532591417429	0
0.982981833646728	-0.0682641801049291	0.668832953414209	0
0.60724583329578	-0.0055598084678008	0.865074762742867	0
0.205122063247083	0.380178936717949	0.911085135984212	0
0.0562313632374726	0.702080780765098	0.677609891286365	0
0.252988451580148	0.65268168127941	0.678922050833851	0
0.252377798405043	0.735899079401996	0.752497920236051	0
0.196002317306079	0.916017824171503	0.587665001348987	0
0.466740782543468	1.02966525657215	0.63766844065093	0
0.719755000599873	1.06996292297894	0.741056346109356	0
0.548861780672458	1.07228460654932	0.591925608907284	0
0.332173685018947	0.97231110212488	0.647058612660474	0
0.504854121048033	0.579456252876879	0.836083953183693	0
0.708673825555668	0.178391001412839	0.972491120149333	0
0.52092594274668	-0.0492168263349642	0.948618002385939	0
0.218876542191068	-0.13298724761137	0.592288170119026	0
0.0245176950039059	-0.138219957305368	0.203649866415359	0
-0.0622252553813111	-0.1092996218323	0.0611395127293473	0
-0.0857891286102886	-0.0726604239210288	0.258804589716444	0
-0.076728881208761	-0.0420872383376366	0.256660111928178	0
-0.0550493711932653	-0.0217173624923926	0.111971445064355	0
-0.0336480643676245	-0.0100731987433314	0.00656349781676137	0
-0.0180214962501208	-0.00425256727150553	-0.0395359949024266	0
-0.00858543147688853	-0.00163402477331933	-0.0519147307040801	0
-0.00369586624227177	-0.000556701029233766	-0.0472330193694544	0
-0.00148776726644289	-0.000146257506876445	-0.0350899388703786	0
-0.000556701029233766	0	-0.0221501581254398	0
-0.000146257506876445	0	-0.0122008647782949	0
0	0	-0.00596688897870233	0
0	0	-0.0026185424981862	0
0	0	-0.00107732374408556	0
0	0	-0.000410443522357322	0
0	0	-0.000146257506876445	0
0	0	0	0
